rcasiteid,samp,upedon,TOP,BOT,Bulkdensity,SOC_pred1,Texture,fragvolc,c_tot_ncs,n_tot_ncs,s_tot_ncs,caco3,SOCstock5,SOCstock30,SOCstock100,Land_Use,lon,lat,geometry
C0408X01,C0408X011-2,C0408X011,5,16,1.348836361,2.187983446,sil,1.0,1.68556263,0.14803548,0.01327215,6.1860611708185065,13.2932669751368,58.2532889250701,93.0548277453108,CRP,-118.57,47.96,POINT (-118.57 47.96)
C0408X01,C0408X011-3,C0408X011,16,38,1.249262549,1.973039168,sicl,0.0,1.15502899,0.13762481,0.01019443,6.1860611708185065,13.2932669751368,58.2532889250701,93.0548277453108,CRP,-118.57,47.96,POINT (-118.57 47.96)
C0408X01,C0408X011-4,C0408X011,38,50,1.540134129,0.873818354,sicl,0.0,0.44588665,0.1516829,0.00712604,6.1860611708185065,13.2932669751368,58.2532889250701,93.0548277453108,CRP,-118.57,47.96,POINT (-118.57 47.96)
C0408X01,C0408X011-5,C0408X011,50,75,1.402145993,0.61246099,sicl,2.0,0.28752397,0.09686091,0.00611753,6.1860611708185065,13.2932669751368,58.2532889250701,93.0548277453108,CRP,-118.57,47.96,POINT (-118.57 47.96)
C0408X01,C0408X011-6,C0408X011,75,95,1.397394133,0.848671389,sic,3.0,0.21112058,0.08650795,0.007209,6.1860611708185065,13.2932669751368,58.2532889250701,93.0548277453108,CRP,-118.57,47.96,POINT (-118.57 47.96)
C0110X02,C0110X021-1,C0110X021,0,5,0.965403722,0.66053439,sil,0.0,0.94530262,0.09210122,0.0,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
C0110X02,C0110X021-2,C0110X021,5,38,1.02125253,0.778364706,sil,0.0,0.59969776,0.11446934,0.0,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
C0110X02,C0110X021-3,C0110X021,38,50,1.006267721,0.567725681,vfsl,0.0,0.45120241,0.04451324,0.0,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
C0110X02,C0110X021-4,C0110X021,50,70,1.601680806,0.526223246,vfsl,0.0,0.31017099,0.07476434,0.0,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
C0110X02,C0110X021-5,C0110X021,70,100,1.339008941,0.78475822,sil,0.0,0.25916397,0.03442022,0.01316067,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
C0110X02,C0110X021-6,C0110X021,106,120,1.247995401,0.557129258,None,0.0,1.6771569288832489,0.13884809535532996,0.014922973147208122,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
C0110X02,C0110X021-7,C0110X021,120,152,1.243716797,0.525643535,None,0.0,1.6771569288832489,0.13884809535532996,0.014922973147208122,6.1860611708185065,4.56299333882176,19.8740647047051,48.8796079369406,CRP,-118.57,46.69,POINT (-118.57 46.69)
F0404R04,F0404R041-1,F0404R041,0,5,0.934452724,4.999228252,sl,45.0,4.51863074,0.31212212,0.0,5.631412739830508,11.6117287102936,47.2346394799378,62.1395440971639,Rangeland,-118.56,48.6,POINT (-118.56 48.6)
F0404R04,F0404R041-2,F0404R041,5,30,1.327935563,4.633105496,sl,45.0,1.95096601,0.10872571,0.0,5.631412739830508,11.6117287102936,47.2346394799378,62.1395440971639,Rangeland,-118.56,48.6,POINT (-118.56 48.6)
F0404R04,F0404R041-3,F0404R041,30,39,1.253106376,5.96348429,sl,45.0,2.28585793,0.14534357,0.00813111,5.631412739830508,11.6117287102936,47.2346394799378,62.1395440971639,Rangeland,-118.56,48.6,POINT (-118.56 48.6)
F0404R04,F0404R041-4,F0404R041,39,65,1.273425775,0.004295978,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,11.6117287102936,47.2346394799378,62.1395440971639,Rangeland,-118.56,48.6,POINT (-118.56 48.6)
C0306P02,C0306P021-1,C0306P021,0,5,1.155417398,0.417265857,lcos,0.0,0.22955098,0.02906977,0.00100241,6.710028539781591,1.50884358024983,5.91166568166456,6.61611721789091,Pastureland,-118.55,37.42,POINT (-118.55 37.42)
C0306P02,C0306P021-2,C0306P021,5,34,1.453469461,0.378550539,cosl,0.0,0.13202639,0.02116454,0.00100784,6.710028539781591,1.50884358024983,5.91166568166456,6.61611721789091,Pastureland,-118.55,37.42,POINT (-118.55 37.42)
C0306P02,C0306P021-3,C0306P021,34,34,1.183181995,0.005170114,None,0.0,2.5822084404162537,0.2097241602477701,0.05629034087215065,6.710028539781591,1.50884358024983,5.91166568166456,6.61611721789091,Pastureland,-118.55,37.42,POINT (-118.55 37.42)
C0307C05,C0307C051-1,C0307C051,0,5,1.124363249,1.36600519,sic,0.0,1.24674032,0.14791834,0.01796151,6.428710743413516,8.3063399733026,47.8475722521304,129.698461779353,Cropland,-118.55,39.51,POINT (-118.55 39.51)
C0307C05,C0307C051-2,C0307C051,5,51,1.230499496,1.151414359,sic,0.0,1.18242024,0.16891718,0.02956051,6.428710743413516,8.3063399733026,47.8475722521304,129.698461779353,Cropland,-118.55,39.51,POINT (-118.55 39.51)
C0307C05,C0307C051-3,C0307C051,51,100,1.284438459,1.607923357,sic,0.0,0.73949467,0.09645583,0.29579787,6.428710743413516,8.3063399733026,47.8475722521304,129.698461779353,Cropland,-118.55,39.51,POINT (-118.55 39.51)
C0304R04,C0304R041-1,C0304R041,0,5,1.141454329,0.286088789,sl,5.0,0.96779682,0.08798153,0.00716129,5.631412739830508,6.07415212517923,35.050891315383,70.195315979168,Rangeland,-118.54,38.36,POINT (-118.54 38.36)
C0304R04,C0304R041-2,C0304R041,5,53,1.420528796,0.504278064,s,5.0,1.13875092,0.10081083,0.00102868,1.903638,6.07415212517923,35.050891315383,70.195315979168,Rangeland,-118.54,38.36,POINT (-118.54 38.36)
C0304R04,C0304R041-3,C0304R041,53,100,1.484074157,0.410223338,sl,5.0,0.14217652,0.02823363,0.00302503,5.631412739830508,6.07415212517923,35.050891315383,70.195315979168,Rangeland,-118.54,38.36,POINT (-118.54 38.36)
F0301F05,F0301F051-1,F0301F051,0,5,1.141454329,1.919278052,sl,50.0,4.03777545,0.21155554,0.02834237,2.4208391408250356,13.2918848920903,21.5648242657344,39.6995196601858,Forestland,-118.54,37.86,POINT (-118.54 37.86)
F0301F05,F0301F051-2,F0301F051,5,51,1.413656225,0.498882282,sl,50.0,0.48988381,0.06911224,0.01117992,2.4208391408250356,13.2918848920903,21.5648242657344,39.6995196601858,Forestland,-118.54,37.86,POINT (-118.54 37.86)
F0301F05,F0301F051-3,F0301F051,51,100,1.495319941,0.485183841,sl,65.0,0.48727039,0.0447597,0.01017266,2.4208391408250356,13.2918848920903,21.5648242657344,39.6995196601858,Forestland,-118.54,37.86,POINT (-118.54 37.86)
C0102R12,C0102R121-1,C0102R121,0,5,0.781870468,0.901877125,sil,1.0,2.4070164,0.2947367,0.03070174,0.051455,9.29187914371181,35.3362795145851,37.024118371385,Rangeland,-118.52,47.59,POINT (-118.52 47.59)
C0102R12,C0102R121-2,C0102R121,5,18,0.945921942,0.812532049,sil,1.0,1.32858099,0.19637225,0.02710346,0.175783,9.29187914371181,35.3362795145851,37.024118371385,Rangeland,-118.52,47.59,POINT (-118.52 47.59)
C0102R12,C0102R121-3,C0102R121,18,32,0.98247926,0.804356443,sil,5.0,0.92434735,0.16661835,0.02307024,0.168077,9.29187914371181,35.3362795145851,37.024118371385,Rangeland,-118.52,47.59,POINT (-118.52 47.59)
C0102R12,C0102R121-4,C0102R121,32,32,1.234345483,0.004614619,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,9.29187914371181,35.3362795145851,37.024118371385,Rangeland,-118.52,47.59,POINT (-118.52 47.59)
C0311C03,C0311C031-1,C0311C031,0,5,0.875768115,1.658559114,sicl,0.0,3.80307544,0.26337088,0.06320901,2.161466,15.517295243784,111.32889789156,328.646458428388,Cropland,-118.51,40.08,POINT (-118.51 40.08)
C0311C03,C0311C031-2,C0311C031,5,51,1.288086258,1.448127273,sicl,0.0,3.54659659,0.22035068,0.0661052,3.395596,15.517295243784,111.32889789156,328.646458428388,Cropland,-118.51,40.08,POINT (-118.51 40.08)
C0311C03,C0311C031-3,C0311C031,51,100,1.316680394,1.264748443,sil,0.0,2.31617373,0.08384339,0.03563344,1.69712,15.517295243784,111.32889789156,328.646458428388,Cropland,-118.51,40.08,POINT (-118.51 40.08)
C0311C06,C0311C061-1,C0311C061,0,5,0.974193399,1.205676791,sil,0.0,3.73182362,0.3014565,0.04989625,6.139716,14.5888272048206,95.2827960107459,231.834473528954,Cropland,-118.51,40.16,POINT (-118.51 40.16)
C0311C06,C0311C061-2,C0311C061,5,51,1.378453422,1.351945458,sil,0.0,2.7000791,0.19655748,0.04138052,1.035159,14.5888272048206,95.2827960107459,231.834473528954,Cropland,-118.51,40.16,POINT (-118.51 40.16)
C0311C06,C0311C061-3,C0311C061,51,100,1.404306673,0.454531973,vfsl,0.0,1.56074681,0.08214457,0.02464337,4.274032,14.5888272048206,95.2827960107459,231.834473528954,Cropland,-118.51,40.16,POINT (-118.51 40.16)
F0301R10,F0301R101-1,F0301R101,0,5,1.155417398,0.413657145,ls,20.0,0.1509302,0.04024805,0.0,5.631412739830508,0.810582569551078,5.89589499843022,22.2409831491196,Rangeland,-118.5,37.86,POINT (-118.5 37.86)
F0301R10,F0301R101-2,F0301R101,5,51,1.424869455,0.379967803,sl,0.0,0.15232273,0.03046455,0.00101548,5.631412739830508,0.810582569551078,5.89589499843022,22.2409831491196,Rangeland,-118.5,37.86,POINT (-118.5 37.86)
F0301R10,F0301R101-3,F0301R101,51,100,1.443319216,0.35983776,sl,0.0,0.18363323,0.03060554,0.00102018,5.631412739830508,0.810582569551078,5.89589499843022,22.2409831491196,Rangeland,-118.5,37.86,POINT (-118.5 37.86)
C0303C07,C0303C071-1,C0303C071,0,5,1.701010006,0.382212463,cosl,5.0,0.67769595,0.07080405,0.01921824,0.174695,5.3062660343755,17.5403586149834,33.3856033479364,Cropland,-118.49,41.64,POINT (-118.49 41.64)
C0303C07,C0303C071-2,C0303C071,5,51,1.478833402,0.314148467,sl,5.0,0.40476082,0.04047608,0.01113092,0.488761,5.3062660343755,17.5403586149834,33.3856033479364,Cropland,-118.49,41.64,POINT (-118.49 41.64)
C0303C07,C0303C071-3,C0303C071,51,100,1.443319216,0.283987449,sl,0.0,0.08087522,0.0,0.00202188,6.428710743413516,5.3062660343755,17.5403586149834,33.3856033479364,Cropland,-118.49,41.64,POINT (-118.49 41.64)
C0307C03,C0307C031-1,C0307C031,0,5,1.265053079,1.528894559,sic,0.0,5.39543135,0.40122582,0.07813345,3.334942,31.5962080220213,153.182828425239,231.981752352724,Cropland,-118.48,40.11,POINT (-118.48 40.11)
C0307C03,C0307C031-2,C0307C031,5,18,1.325472686,1.538247873,sicl,0.0,4.89817107,0.30547734,0.06425558,4.309551,31.5962080220213,153.182828425239,231.981752352724,Cropland,-118.48,40.11,POINT (-118.48 40.11)
C0307C03,C0307C031-3,C0307C031,18,50,1.275771668,1.660970376,sicl,0.0,4.86745276,0.25230857,0.07253871,15.494496,31.5962080220213,153.182828425239,231.981752352724,Cropland,-118.48,40.11,POINT (-118.48 40.11)
C0307C03,C0307C031-4,C0307C031,50,100,1.31875181,0.596070864,cl,0.0,0.61200795,0.06120079,0.03468045,5.040832,31.5962080220213,153.182828425239,231.981752352724,Cropland,-118.48,40.11,POINT (-118.48 40.11)
C0209R04,C0209R041-1,C0209R041,0,6,0.729162909,5.107119573,l,1.0,3.88048779,0.31424683,0.0184249,5.631412739830508,14.0060634382121,89.5103909065778,141.834819658733,Rangeland,-118.47,35.14,POINT (-118.47 35.14)
C0209R04,C0209R041-2,C0209R041,6,25,1.185731292,4.609554149,scl,1.0,2.70112907,0.22100147,0.00613893,5.631412739830508,14.0060634382121,89.5103909065778,141.834819658733,Rangeland,-118.47,35.14,POINT (-118.47 35.14)
C0209R04,C0209R041-3,C0209R041,25,51,1.334953218,4.665349447,scl,1.0,1.88531516,0.14196035,0.0,5.631412739830508,14.0060634382121,89.5103909065778,141.834819658733,Rangeland,-118.47,35.14,POINT (-118.47 35.14)
C0311C05,C0311C051-1,C0311C051,0,5,1.467553668,1.524949447,fsl,0.0,1.48776559,0.15285263,0.02751347,4.103675,7.30346126452548,25.6839182652611,46.8125675012108,Cropland,-118.47,40.23,POINT (-118.47 40.23)
C0311C05,C0311C051-2,C0311C051,5,51,1.359546722,1.250508456,sil,0.0,1.08062935,0.09175155,0.02752546,4.637699,7.30346126452548,25.6839182652611,46.8125675012108,Cropland,-118.47,40.23,POINT (-118.47 40.23)
C0311C05,C0311C051-3,C0311C051,51,100,1.404306673,0.476116379,fsl,0.0,0.61954127,0.04062566,0.02843796,4.46251,7.30346126452548,25.6839182652611,46.8125675012108,Cropland,-118.47,40.23,POINT (-118.47 40.23)
C0107X02,C0107X021-1,C0107X021,0,5,1.16269914,0.914174089,sil,0.0,0.78007341,0.08184708,0.01616732,0.004469,4.53183575324534,19.2335438862075,45.7520008998306,CRP,-118.45,46.82,POINT (-118.45 46.82)
C0107X02,C0107X021-2,C0107X021,5,27,1.252803139,0.842543448,sil,0.0,0.48061586,0.06374484,0.00910641,-0.050358,4.53183575324534,19.2335438862075,45.7520008998306,CRP,-118.45,46.82,POINT (-118.45 46.82)
C0107X02,C0107X021-3,C0107X021,27,47,1.237668361,0.788281014,sil,0.0,0.39190166,0.04860796,0.00708866,-0.033477,4.53183575324534,19.2335438862075,45.7520008998306,CRP,-118.45,46.82,POINT (-118.45 46.82)
C0107X02,C0107X021-4,C0107X021,47,50,1.233189578,0.630805042,sil,0.0,0.3776632,0.0556876,0.00607501,-0.025036,4.53183575324534,19.2335438862075,45.7520008998306,CRP,-118.45,46.82,POINT (-118.45 46.82)
C0107X02,C0107X021-5,C0107X021,50,152,1.353303859,0.487563771,sil,0.0,0.25642415,0.05148674,0.00403818,6.1860611708185065,4.53183575324534,19.2335438862075,45.7520008998306,CRP,-118.45,46.82,POINT (-118.45 46.82)
F0311P01,F0311P011-1,F0311P011,0,5,1.07272629,0.287863704,sil,0.0,1.21496536,0.06501487,0.01320615,7.124159,2.40302143987256,9.19145966460087,46.3685407459688,Pastureland,-118.45,40.07,POINT (-118.45 40.07)
F0311P01,F0311P011-2,F0311P011,5,51,1.352819143,0.343978469,sil,0.0,0.96441703,0.04476197,0.01119049,6.353468,2.40302143987256,9.19145966460087,46.3685407459688,Pastureland,-118.45,40.07,POINT (-118.45 40.07)
F0311P01,F0311P011-3,F0311P011,51,100,1.428980337,0.674458823,sil,0.0,2.12018479,0.07105597,0.04075269,13.667173,2.40302143987256,9.19145966460087,46.3685407459688,Pastureland,-118.45,40.07,POINT (-118.45 40.07)
C0113C06,C0113C061-1,C0113C061,0,5,1.109421171,2.715081976,sil,0.0,1.60780917,0.14551691,0.01424641,-0.033826,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0113C06,C0113C061-2,C0113C061,5,20,1.227945842,2.41103244,sil,0.0,1.43042021,0.11920168,0.01324463,6.428710743413516,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0113C06,C0113C061-3,C0113C061,20,50,1.21070351,1.412675414,sil,0.0,0.77906919,0.09075544,0.01121696,-0.062784,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0113C06,C0113C061-4,C0113C061,50,62,1.277105085,0.968606107,sil,0.0,0.53693692,0.0826842,0.00918713,0.059738,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0113C06,C0113C061-5,C0113C061,62,92,1.410664036,0.835870387,sil,0.0,0.42340637,0.09182307,0.00714179,0.038537,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0113C06,C0113C061-6,C0113C061,92,100,1.405967019,0.401231666,sil,0.0,0.25852639,0.05089102,0.00610692,6.428710743413516,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0113C06,C0113C061-7,C0113C061,100,152,1.308694673,0.191632214,None,0.0,1.906838267918858,0.14692293990984223,0.023449407332832455,6.428710743413516,8.91868766062969,44.6980839270223,91.5131429953995,Cropland,-118.45,45.86,POINT (-118.45 45.86)
C0306R02,C0306R021-1,C0306R021,0,5,1.07272629,0.837045788,sil,55.0,0.55678436,0.10746757,0.0010235,5.631412739830508,1.67407571287821,7.00707210529323,8.28699123947284,Rangeland,-118.45,40.81,POINT (-118.45 40.81)
C0306R02,C0306R021-2,C0306R021,5,36,1.259205978,3.925320648,l,65.0,0.45995583,0.05941523,0.0,0.066964,1.67407571287821,7.00707210529323,8.28699123947284,Rangeland,-118.45,40.81,POINT (-118.45 40.81)
C0306R02,C0306R021-3,C0306R021,36,100,1.339830075,0.004806655,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,1.67407571287821,7.00707210529323,8.28699123947284,Rangeland,-118.45,40.81,POINT (-118.45 40.81)
F0302F11,F0302F111-1,F0302F111,0,5,1.155417398,0.777083836,ls,55.0,1.84610736,0.05661666,0.01415416,2.4208391408250356,5.51765302815461,23.2916642146249,23.2916642146249,Forestland,-118.44,38.3,POINT (-118.44 38.3)
F0302F11,F0302F111-2,F0302F111,5,30,1.411439204,0.542548104,sl,55.0,1.1790367,0.05874925,0.0,2.4208391408250356,5.51765302815461,23.2916642146249,23.2916642146249,Forestland,-118.44,38.3,POINT (-118.44 38.3)
F0302F11,F0302F111-3,F0302F111,30,100,1.315556699,0.003393296,None,0.0,7.094038858103031,0.27320360773939395,0.0181003231030303,2.4208391408250356,5.51765302815461,23.2916642146249,23.2916642146249,Forestland,-118.44,38.3,POINT (-118.44 38.3)
C0404F08,C0404F081-1,C0404F081,0,3,0.100769231,35.29375,PM,0.0,45.26744915,1.14201878,0.09788732,2.4208391408250356,18.8550174582268,59.8260763632889,73.8781187160468,Forestland,-118.44,48.39,POINT (-118.44 48.39)
C0404F08,C0404F081-2,C0404F081,3,8,0.653442095,1.517762465,sil,8.0,4.30023744,0.15618296,0.01874195,2.4208391408250356,18.8550174582268,59.8260763632889,73.8781187160468,Forestland,-118.44,48.39,POINT (-118.44 48.39)
C0404F08,C0404F081-3,C0404F081,8,11,0.90233301,1.446690886,sil,8.0,3.51936621,0.12457934,0.01453426,2.4208391408250356,18.8550174582268,59.8260763632889,73.8781187160468,Forestland,-118.44,48.39,POINT (-118.44 48.39)
C0404F08,C0404F081-4,C0404F081,11,17,0.84525709,1.128885221,sil,12.0,2.3263421,0.12462547,0.011424,2.4208391408250356,18.8550174582268,59.8260763632889,73.8781187160468,Forestland,-118.44,48.39,POINT (-118.44 48.39)
C0404F08,C0404F081-5,C0404F081,17,39,0.922447445,0.90611499,sil,28.0,1.62940361,0.0934053,0.01452971,2.4208391408250356,18.8550174582268,59.8260763632889,73.8781187160468,Forestland,-118.44,48.39,POINT (-118.44 48.39)
C0404F08,C0404F081-6,C0404F081,39,58,1.537940574,0.565408085,cosl,45.0,0.32110643,0.03010373,0.00501729,2.4208391408250356,18.8550174582268,59.8260763632889,73.8781187160468,Forestland,-118.44,48.39,POINT (-118.44 48.39)
C0401F04,C0401F041-1,C0401F041,0,2,0.889272704,35.13,PM,0.0,35.12570404,0.92713632,0.00210953,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0401F04,C0401F041-2,C0401F041,2,7,1.030823631,2.388061789,l,13.0,2.26057163,0.12419576,0.01565493,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0401F04,C0401F041-3,C0401F041,7,15,1.11531739,2.461333322,l,13.0,1.47702913,0.12005906,0.0131157,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0401F04,C0401F041-4,C0401F041,15,32,1.262189767,1.8728243,l,25.0,0.99955278,0.13226405,0.01009649,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0401F04,C0401F041-5,C0401F041,32,52,1.298426856,1.56302239,cosl,45.0,0.83749768,0.121084,0.01009033,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0401F04,C0401F041-6,C0401F041,52,63,1.444094201,0.6133136,cosl,46.0,0.42740198,0.05644932,0.00806419,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0401F04,C0401F041-7,C0401F041,63,88,1.339234053,0.004640246,None,0.0,7.094038858103031,0.27320360773939395,0.0181003231030303,2.4208391408250356,55.0233958274928,84.7369161551859,101.975132611179,Forestland,-118.43,47.9,POINT (-118.43 47.9)
C0209F06,C0209F061-1,C0209F061,0,5,1.248875771,3.373766029,sl,0.0,1.28797832,0.15093496,0.0,0.047342,8.00715002105601,33.0985698873993,44.2333714522235,Forestland,-118.43,35.17,POINT (-118.43 35.17)
C0209F06,C0209F061-2,C0209F061,5,24,1.434929062,2.640126846,sl,0.0,0.78551921,0.11077835,0.0,0.018879,8.00715002105601,33.0985698873993,44.2333714522235,Forestland,-118.43,35.17,POINT (-118.43 35.17)
C0209F06,C0209F061-3,C0209F061,24,44,1.473462151,2.165811199,sl,0.0,0.42270768,0.06038681,0.0,2.4208391408250356,8.00715002105601,33.0985698873993,44.2333714522235,Forestland,-118.43,35.17,POINT (-118.43 35.17)
C0209F06,C0209F061-4,C0209F061,44,50,1.333154177,2.005342539,scl,0.0,0.30191417,0.06038283,0.0,2.4208391408250356,8.00715002105601,33.0985698873993,44.2333714522235,Forestland,-118.43,35.17,POINT (-118.43 35.17)
C0308R03,C0308R031-1,C0308R031,0,5,1.187631675,0.735259471,cl,10.0,1.09341703,0.13537544,0.01666159,0.102892,5.7776083335717,28.741245869607,40.7865175830785,Rangeland,-118.43,43.24,POINT (-118.43 43.24)
C0308R03,C0308R031-2,C0308R031,5,25,1.298389583,0.891950589,cl,10.0,0.81980299,0.09459265,0.01051029,0.104316,5.7776083335717,28.741245869607,40.7865175830785,Rangeland,-118.43,43.24,POINT (-118.43 43.24)
C0308R03,C0308R031-3,C0308R031,25,46,1.233498727,0.573908583,c,10.0,0.66000407,0.12774272,0.00638714,0.161544,5.7776083335717,28.741245869607,40.7865175830785,Rangeland,-118.43,43.24,POINT (-118.43 43.24)
C0308R03,C0308R031-4,C0308R031,46,100,1.262891627,0.004842259,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,5.7776083335717,28.741245869607,40.7865175830785,Rangeland,-118.43,43.24,POINT (-118.43 43.24)
C0303C05,C0303C051-1,C0303C051,0,5,1.518551062,3.164831407,cosl,20.0,0.94920461,0.08078337,0.00302938,0.251102,5.58263329407343,28.7115241731053,76.8838010976772,Cropland,-118.42,37.35,POINT (-118.42 37.35)
C0303C05,C0303C051-2,C0303C051,5,51,1.478833402,3.240031658,cosl,20.0,0.84901156,0.1010728,0.00202146,0.22521,5.58263329407343,28.7115241731053,76.8838010976772,Cropland,-118.42,37.35,POINT (-118.42 37.35)
C0303C05,C0303C051-3,C0303C051,51,100,1.443319216,2.427425591,cosl,20.0,0.55803758,0.06087683,0.0,0.264469,5.58263329407343,28.7115241731053,76.8838010976772,Cropland,-118.42,37.35,POINT (-118.42 37.35)
C0110C06,C0110C061-1,C0110C061,0,5,1.079652303,1.099433238,sil,0.0,0.98067545,0.12853022,0.00101205,6.428710743413516,5.29394254044031,25.7631268924854,67.071245830235,Cropland,-118.42,46.91,POINT (-118.42 46.91)
C0110C06,C0110C061-2,C0110C061,5,22,1.386539084,1.232486097,sil,0.0,0.61423504,0.07905996,0.0,6.428710743413516,5.29394254044031,25.7631268924854,67.071245830235,Cropland,-118.42,46.91,POINT (-118.42 46.91)
C0110C06,C0110C061-3,C0110C061,22,40,1.287666405,1.037152504,sil,0.0,0.58157039,0.09540596,0.0,6.428710743413516,5.29394254044031,25.7631268924854,67.071245830235,Cropland,-118.42,46.91,POINT (-118.42 46.91)
C0110C06,C0110C061-4,C0110C061,40,89,1.118465975,0.916826907,sil,0.0,0.52459438,0.10552769,0.0,6.428710743413516,5.29394254044031,25.7631268924854,67.071245830235,Cropland,-118.42,46.91,POINT (-118.42 46.91)
C0110C06,C0110C061-5,C0110C061,89,100,1.363313221,0.557156221,sil,0.0,0.34671034,0.09428088,0.0,6.428710743413516,5.29394254044031,25.7631268924854,67.071245830235,Cropland,-118.42,46.91,POINT (-118.42 46.91)
A0306R93,A0306R931-1,A0306R931,0,5,1.141454329,0.816017457,sl,50.0,1.070229,0.0121158,0.0161544,1.751422,2.8637265351753,7.05179151067844,8.89454009989982,Rangeland,-118.37,39.33,POINT (-118.37 39.33)
A0306R93,A0306R931-2,A0306R931,5,41,1.332426988,0.301967613,sl,50.0,0.60005996,0.03051152,0.00508525,2.920675,2.8637265351753,7.05179151067844,8.89454009989982,Rangeland,-118.37,39.33,POINT (-118.37 39.33)
A0306R93,A0306R931-3,A0306R931,41,43,1.245212694,0.554805074,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,2.8637265351753,7.05179151067844,8.89454009989982,Rangeland,-118.37,39.33,POINT (-118.37 39.33)
A0306R93,A0306R931-4,A0306R931,43,68,1.16057364,0.003858872,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,2.8637265351753,7.05179151067844,8.89454009989982,Rangeland,-118.37,39.33,POINT (-118.37 39.33)
C0308R15,C0308R151-1,C0308R151,0,5,1.182369808,4.436314384,l,5.0,0.84328633,0.08795011,0.0,5.631412739830508,4.73611240643284,27.9822468621388,77.32481884503495,Rangeland,-118.36,43.32,POINT (-118.36 43.32)
C0308R15,C0308R151-2,C0308R151,5,14,1.326466393,1.518487158,sicl,5.0,0.91779702,0.11169516,0.0,5.631412739830508,4.73611240643284,27.9822468621388,77.32481884503495,Rangeland,-118.36,43.32,POINT (-118.36 43.32)
C0308R15,C0308R151-3,C0308R151,14,40,1.309882824,0.785343383,c,10.0,0.68229101,0.08913288,0.01167216,5.631412739830508,4.73611240643284,27.9822468621388,77.32481884503495,Rangeland,-118.36,43.32,POINT (-118.36 43.32)
C0308R15,C0308R151-4,C0308R151,40,150,1.267762649,0.940374329,None,0.0,2.0646569931576253,0.15032034895087,0.04418750702149437,5.631412739830508,4.73611240643284,27.9822468621388,77.32481884503495,Rangeland,-118.36,43.32,POINT (-118.36 43.32)
C0110C03,C0110C031-1,C0110C031,0,5,1.180736985,1.972218466,sil,0.0,1.06224177,0.19221518,0.01112825,0.256057,6.08973914215343,32.9289952893958,76.3966100701434,Cropland,-118.35,46.46,POINT (-118.35 46.46)
C0110C03,C0110C031-2,C0110C031,5,16,1.322021205,2.002164123,sil,0.0,0.97153276,0.18216239,0.00910812,0.132692,6.08973914215343,32.9289952893958,76.3966100701434,Cropland,-118.35,46.46,POINT (-118.35 46.46)
C0110C03,C0110C031-3,C0110C031,16,39,1.357257833,1.334060092,sil,0.0,0.70008973,0.17248588,0.00913161,0.158002,6.08973914215343,32.9289952893958,76.3966100701434,Cropland,-118.35,46.46,POINT (-118.35 46.46)
